Num.,polymer name,m1,c1,m2,c2,Size_pred,PDI_pred,EE_pred,NDI-Size_pred,NDI-PDI_pred,NDI-EE_pred,Deff_pred,logTE_pred
654,,PPG,678,PEG,628,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
655,,PPG,593,PEG,745,77.5,0.08549999999999999,84.2,1.09861209002,1.409956994631071,0.9221644401550293,0.5085763931274414,5.950106043861352
656,,PPG,908,PEG,77,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19455716013908386,4.655095350343584
657,,PPG,454,PEG,450,87.5,0.08049999999999999,84.2,1.087697826265,1.261885725785825,0.9373915195465088,0.5409954786300659,6.0410320623757805
658,,PPG,425,PEG,317,457.0,0.2784,84.2,1.0435604820800002,1.1270126355315233,0.8372924327850342,0.3671906888484955,5.6686485837466565
659,,PPG,257,PEG,676,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940085230078638
660,,PPG,662,PEG,572,87.5,0.08319999999999997,84.2,1.1012292531999999,1.2895632947314102,0.9480200409889221,0.46266135573387146,6.0361600859117805
661,,PPG,0,PEG,337,74.75,0.0831999999999999,93.5,1.16885007893,2.223326843162058,0.6899513602256775,0.3122146427631378,5.322055387593723
662,,PPG,730,PEG,346,125.0,0.24689999999999987,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
663,,PPG,834,PEG,753,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
664,,PPG,632,PEG,248,125.0,0.3093999999999999,33.6,1.0746391773050004,1.4623283121993071,0.8044216632843018,0.26154354214668274,5.536608564324716
665,,PPG,791,PEG,285,125.0,0.31529999999999997,33.6,1.0618857526050003,1.4613815745312237,0.8044216632843018,0.26154354214668274,5.5458562661230495
666,,PPG,459,PEG,352,457.0,0.31359999999999993,84.2,1.0425859421850001,1.099768145173393,0.9424911737442017,0.4742201566696167,5.752554382077167
667,,PPG,849,PEG,850,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
668,,PPG,650,PEG,543,87.5,0.08639999999999996,84.2,1.1013884083349998,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.033465982958447
669,,PPG,782,PEG,858,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5416015386581421,5.947699287791352
670,,PPG,254,PEG,852,77.5,0.07290000000000002,83.1,1.1374503369150002,2.5252057065937716,1.0055807828903198,0.5797597169876099,5.8615972488904475
671,,PPG,941,PEG,578,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8505036234855652,0.3532657325267792,5.624117881595726
672,,PPG,132,PEG,646,96.0,0.06489999999999996,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.0194773061149665
673,,PPG,470,PEG,57,109.0,0.40659999999999985,10.400000000000006,1.205378830465,1.3225935275286922,0.5048915147781372,0.16047154366970062,4.642803351418584
674,,PPG,116,PEG,749,80.61538461538461,0.0807,85.7,1.078386220115,2.422340858730741,0.8707743287086487,0.39212968945503235,5.925921597028622
675,,PPG,440,PEG,411,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
676,,PPG,161,PEG,660,96.0,0.06319999999999996,92.6,1.1529014535750002,2.393457669712496,0.9281814694404602,0.6165409684181213,5.937458335154531
677,,PPG,260,PEG,273,77.5,0.06779999999999999,84.2,1.1011111113549998,1.417963457497597,0.9373915195465088,0.5416015386581421,5.9928341269124
678,,PPG,829,PEG,748,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
679,,PPG,343,PEG,981,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
680,,PPG,590,PEG,748,77.5,0.08549999999999999,84.2,1.10061762871,1.409956994631071,0.9221644401550293,0.5085763931274414,5.956972706204018
681,,PPG,694,PEG,276,125.0,0.27869999999999995,84.2,1.1610559004599998,1.4995213144362238,0.8044216632843018,0.26154354214668274,5.579835375407173
682,,PPG,183,PEG,616,77.5,0.06340000000000003,11.700000000000003,1.1336208120900002,2.450204415623369,1.0055807828903198,0.5797597169876099,5.826155457399753
683,,PPG,216,PEG,667,77.5,0.07290000000000002,83.1,1.1387514717400002,2.528493585382105,0.9541431069374084,0.6472163796424866,5.865491272247947
684,,PPG,758,PEG,493,125.0,0.2282999999999999,84.2,1.120503897035,1.3581093104491664,0.8505036234855652,0.3604162633419037,5.621532932102782
685,,PPG,207,PEG,111,125.0,0.19549999999999998,84.2,1.1862056993449999,1.5462681297348488,0.788329541683197,0.25033295154571533,5.586836435332173
686,,PPG,137,PEG,152,77.5,0.06400000000000002,84.2,1.06629301377,1.42304340882774,0.9428850412368774,0.5269937515258789,6.0095410065932935
687,,PPG,618,PEG,347,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.5974153684321735
688,,PPG,668,PEG,791,77.5,0.08499999999999999,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
689,,PPG,544,PEG,658,77.5,0.0849,84.2,1.098765466395,1.3866598482011683,0.9321917295455933,0.5647895932197571,5.947638118951351
690,,PPG,792,PEG,152,125.0,0.3349999999999999,33.6,1.0186099117700005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
691,,PPG,215,PEG,608,77.5,0.07819999999999999,88.5,1.136254702315,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
692,,PPG,688,PEG,75,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19382864236831665,4.655095350343584
693,,PPG,889,PEG,871,87.5,0.08049999999999999,84.2,1.087697826265,1.2382437525813432,0.9373915195465088,0.5409954786300659,6.0410320623757805
694,,PPG,251,PEG,453,77.5,0.060399999999999995,88.5,1.1540349536749999,3.1702955084460474,0.9312310218811035,0.5688052773475647,5.918995957914309
695,,PPG,793,PEG,852,77.5,0.0847,84.2,1.10026662357,1.4153815972275137,0.9345209002494812,0.5416015386581421,5.945231362881351
696,,PPG,762,PEG,657,87.5,0.08319999999999997,84.2,1.1012292531999999,1.2895632947314102,0.9480200409889221,0.46266135573387146,6.0361600859117805
697,,PPG,294,PEG,926,77.5,0.07290000000000002,83.1,1.1387514717400002,2.528493585382105,1.0055807828903198,0.601908266544342,5.861975134500447
698,,PPG,285,PEG,438,77.5,0.06059999999999999,88.5,1.15750655742,3.191208967434101,0.9322034120559692,0.5508102178573608,5.918995957914309
699,,PPG,391,PEG,600,77.5,0.07849999999999999,88.5,1.15750655742,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
700,,PPG,888,PEG,382,125.0,0.2502999999999999,84.2,1.183262631695,1.5019094351247477,0.8044216632843018,0.26154354214668274,5.579835375407173
701,,PPG,186,PEG,740,96.0,0.08019999999999998,92.6,1.155414111805,2.397735447487496,0.9281814694404602,0.6165409684181213,5.937754920491281
702,,PPG,225,PEG,688,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9541431069374084,0.6472163796424866,5.936874978080781
703,,PPG,962,PEG,182,125.0,0.3349999999999999,33.6,1.0186099117700005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
704,,PPG,230,PEG,388,77.5,0.060399999999999995,88.5,1.157118880505,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.918995957914309
705,,PPG,630,PEG,326,125.0,0.24099999999999985,84.2,1.1878343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
706,,PPG,503,PEG,458,87.5,0.08039999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
707,,PPG,443,PEG,107,125.0,0.3385999999999999,33.6,1.0222855685950003,1.4518243019866859,0.8157683610916138,0.24337857961654663,5.540950329150469
708,,PPG,980,PEG,545,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.593055377692173
709,,PPG,565,PEG,72,257.0,0.5589000000000003,10.400000000000006,1.0250378958350002,1.198873157138649,0.5048915147781372,0.16047154366970062,4.630902216791084
710,,PPG,611,PEG,953,77.5,0.07849999999999999,88.5,1.154904757245,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
711,,PPG,274,PEG,106,125.0,0.27269999999999994,33.6,1.0536811463600004,1.5057397799008667,0.7996916770935059,0.2583998143672943,5.573670521800787
712,,PPG,539,PEG,673,77.5,0.08549999999999999,84.2,1.098283538685,1.409956994631071,0.9321917295455933,0.5647895932197571,5.950106043861352
713,,PPG,838,PEG,479,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
714,,PPG,860,PEG,736,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
715,,PPG,190,PEG,69,125.0,0.2763,33.6,1.0385257820700005,1.5048649854877834,0.7952690124511719,0.24851736426353455,5.573670521800787
